review_id,phrase,category,aspect_term,polarity
2050,restaurant opened comforting european influenced food carefully curated children menu ,FOOD#QUALITY,food,positive
2051,new birmingham restaurant opened comforting european influenced ,FOOD#STYLE_OPTIONS,com,positive
2051,influenced food carefully curated children menu already drawing local attention ,FOOD#STYLE_OPTIONS,food,positive
2051,children menu already drawing local attention ,FOOD#STYLE_OPTIONS,attention,positive
2051,restaurant opened comforting european influenced food carefully curated children menu ,FOOD#STYLE_OPTIONS,food,positive
2052,eat meze chef try retsina plate ,FOOD#QUALITY,eat,positive
2052,eat meze chef try retsina ,FOOD#QUALITY,eat,positive
2054,kevin far one best bartenders business ,SERVICE#GENERAL,art,positive
2055,friendly staff good service monday lunch ,SERVICE#GENERAL,lunch,positive
2055,friendly staff good service monday lunch march ,SERVICE#GENERAL,lunch,positive
2055,friendly staff good service monday lunch march 2014 ,SERVICE#GENERAL,lunch,positive
2055,lunch march 2014 forgot ask name ,SERVICE#GENERAL,lunch,positive
2055,friendly staff good service monday lunch march 2014 forgot ask ,SERVICE#GENERAL,lunch,positive
2057,working still working smile ,SERVICE#GENERAL,work,positive
2058,need staff ,SERVICE#GENERAL,staff,negative
2059,huge variety food drinks half ,FOOD#STYLE_OPTIONS,drink,positive
2060,huge variety food drinks half ,DRINKS#STYLE_OPTIONS,drink,positive
2061,wonderful historic dining experience ,RESTAURANT#GENERAL,experience,positive
2062,pub perfect quick bite drink ,RESTAURANT#GENERAL,drink,positive
2063,experienced dinner theater formal dining experience treat ,SERVICE#GENERAL,experience,positive
2063,experienced dinner theater formal dining experience ,SERVICE#GENERAL,experience,positive
2064,dude one one best margaritas world ,DRINKS#QUALITY,margarita,positive
2065,always lot people worth wait ,RESTAURANT#GENERAL,people,positive
2066,always lot people worth wait ,AMBIENCE#GENERAL,people,negative
2067,potato balls baked ham cheese croissants ,FOOD#QUALITY,cheese,positive
2067,love potato balls baked ham cheese croissants ,FOOD#QUALITY,cheese,positive
2067,love potato balls baked ham ,FOOD#QUALITY,love,positive
2069,cheese rolls guava ,FOOD#QUALITY,cheese,positive
2070,love cheese tart ,FOOD#QUALITY,cheese,positive
2071,art cafe nice vienna atmosphere ,AMBIENCE#GENERAL,cafe,positive
2072,splitting big breakfast friend awesome affordable full anybody ,FOOD#QUALITY,breakfast,positive
2072,splitting big breakfast friend awesome affordable full ,FOOD#QUALITY,breakfast,positive
2073,splitting big breakfast friend awesome affordable full anybody ,FOOD#STYLE_OPTIONS,breakfast,positive
2073,splitting big breakfast friend awesome affordable full ,FOOD#STYLE_OPTIONS,breakfast,positive
2074,splitting big breakfast friend awesome affordable full anybody ,FOOD#PRICES,breakfast,positive
2074,splitting big breakfast friend awesome affordable full ,FOOD#PRICES,breakfast,positive
2076,food beat ,FOOD#QUALITY,eat,positive
2078,shitty service ,SERVICE#GENERAL,service,negative
2079,food clapping hands clapping hands ,FOOD#QUALITY,food,positive
2080,breakfast burrito never let ,FOOD#QUALITY,breakfast,positive
2084,good ,FOOD#QUALITY,good,positive
2085,place real deal ,RESTAURANT#PRICES,deal,positive
2086,old school italian super welcoming staff loved fast cozy lunch ,RESTAURANT#GENERAL,lunch,positive
2086,welcoming staff loved fast cozy lunch ,RESTAURANT#GENERAL,lunch,positive
2087,old school italian super welcoming staff loved fast cozy lunch ,SERVICE#GENERAL,lunch,positive
2087,welcoming staff loved fast cozy lunch ,SERVICE#GENERAL,lunch,positive
2089,old school italian super welcoming staff loved fast cozy lunch ,AMBIENCE#GENERAL,lunch,positive
2089,welcoming staff loved fast cozy lunch ,AMBIENCE#GENERAL,lunch,positive
2090,food worst cost like star hotel never ever recommend place ,RESTAURANT#GENERAL,recommend,negative
2090,place useless disappointing service quality quantity food worst cost ,RESTAURANT#GENERAL,quantity,negative
2090,place useless disappointing service quality ,RESTAURANT#GENERAL,service,negative
2090,star hotel never ever recommend place anyone total waste money ,RESTAURANT#GENERAL,recommend,negative
2090,recommend place anyone total waste money ,RESTAURANT#GENERAL,recommend,negative
2090,place useless disappointing service quality quantity food worst ,RESTAURANT#GENERAL,quantity,negative
2090,useless disappointing service quality quantity food worst cost like star ,RESTAURANT#GENERAL,quantity,negative
2090,quantity food worst cost like star hotel never ever recommend ,RESTAURANT#GENERAL,quantity,negative
2090,like star hotel never ever recommend place anyone total waste ,RESTAURANT#GENERAL,recommend,negative
2090,place useless disappointing service quality quantity food worst cost like ,RESTAURANT#GENERAL,quantity,negative
2091,food worst cost like star hotel never ever recommend place ,SERVICE#GENERAL,recommend,negative
2091,place useless disappointing service quality quantity food worst cost ,SERVICE#GENERAL,quantity,negative
2091,place useless disappointing service quality ,SERVICE#GENERAL,service,negative
2091,star hotel never ever recommend place anyone total waste money ,SERVICE#GENERAL,recommend,negative
2091,recommend place anyone total waste money ,SERVICE#GENERAL,recommend,negative
2091,place useless disappointing service quality quantity food worst ,SERVICE#GENERAL,quantity,negative
2091,useless disappointing service quality quantity food worst cost like star ,SERVICE#GENERAL,quantity,negative
2091,quantity food worst cost like star hotel never ever recommend ,SERVICE#GENERAL,quantity,negative
2091,like star hotel never ever recommend place anyone total waste ,SERVICE#GENERAL,recommend,negative
2091,place useless disappointing service quality quantity food worst cost like ,SERVICE#GENERAL,quantity,negative
2092,food worst cost like star hotel never ever recommend place ,FOOD#QUALITY,recommend,negative
2092,place useless disappointing service quality quantity food worst cost ,FOOD#QUALITY,quantity,negative
2092,place useless disappointing service quality ,FOOD#QUALITY,service,negative
2092,star hotel never ever recommend place anyone total waste money ,FOOD#QUALITY,recommend,negative
2092,recommend place anyone total waste money ,FOOD#QUALITY,recommend,negative
2092,place useless disappointing service quality quantity food worst ,FOOD#QUALITY,quantity,negative
2092,useless disappointing service quality quantity food worst cost like star ,FOOD#QUALITY,quantity,negative
2092,quantity food worst cost like star hotel never ever recommend ,FOOD#QUALITY,quantity,negative
2092,like star hotel never ever recommend place anyone total waste ,FOOD#QUALITY,recommend,negative
2092,place useless disappointing service quality quantity food worst cost like ,FOOD#QUALITY,quantity,negative
2093,food worst cost like star hotel never ever recommend place ,FOOD#STYLE_OPTIONS,recommend,negative
2093,place useless disappointing service quality quantity food worst cost ,FOOD#STYLE_OPTIONS,quantity,negative
2093,place useless disappointing service quality ,FOOD#STYLE_OPTIONS,service,negative
2093,star hotel never ever recommend place anyone total waste money ,FOOD#STYLE_OPTIONS,recommend,negative
2093,recommend place anyone total waste money ,FOOD#STYLE_OPTIONS,recommend,negative
2093,place useless disappointing service quality quantity food worst ,FOOD#STYLE_OPTIONS,quantity,negative
2093,useless disappointing service quality quantity food worst cost like star ,FOOD#STYLE_OPTIONS,quantity,negative
2093,quantity food worst cost like star hotel never ever recommend ,FOOD#STYLE_OPTIONS,quantity,negative
2093,like star hotel never ever recommend place anyone total waste ,FOOD#STYLE_OPTIONS,recommend,negative
2093,place useless disappointing service quality quantity food worst cost like ,FOOD#STYLE_OPTIONS,quantity,negative
2094,food worst cost like star hotel never ever recommend place ,RESTAURANT#PRICES,recommend,negative
2094,place useless disappointing service quality quantity food worst cost ,RESTAURANT#PRICES,quantity,negative
2094,place useless disappointing service quality ,RESTAURANT#PRICES,service,negative
2094,star hotel never ever recommend place anyone total waste money ,RESTAURANT#PRICES,recommend,negative
2094,recommend place anyone total waste money ,RESTAURANT#PRICES,recommend,negative
2094,place useless disappointing service quality quantity food worst ,RESTAURANT#PRICES,quantity,negative
2094,useless disappointing service quality quantity food worst cost like star ,RESTAURANT#PRICES,quantity,negative
2094,quantity food worst cost like star hotel never ever recommend ,RESTAURANT#PRICES,quantity,negative
2094,like star hotel never ever recommend place anyone total waste ,RESTAURANT#PRICES,recommend,negative
2094,place useless disappointing service quality quantity food worst cost like ,RESTAURANT#PRICES,quantity,negative
2095,great place quiet lunch near perimeter ,RESTAURANT#GENERAL,lunch,positive
2095,quiet lunch near perimeter chain forcing fight traffic ,RESTAURANT#GENERAL,lunch,positive
2095,place quiet lunch near perimeter chain forcing fight traffic ,RESTAURANT#GENERAL,lunch,positive
2095,great place quiet lunch near perimeter chain forcing ,RESTAURANT#GENERAL,lunch,positive
2096,salads best ,FOOD#QUALITY,salads,positive
2098,awesome cajun chicken gumbo ,FOOD#QUALITY,chicken,positive
2099,order beignets suggested becky disappointed ,FOOD#QUALITY,order,positive
2100,order beignets suggested becky disappointed ,SERVICE#GENERAL,order,positive
2101,try orange chicken ,FOOD#QUALITY,range,positive
2102,nice shisha give try ,FOOD#QUALITY,try,positive
2103,best coffee ,DRINKS#QUALITY,coffee,positive
2104,get cheese plate ,FOOD#QUALITY,cheese,positive
2107,biryani place makes feel like hyderabad ,FOOD#QUALITY,feel,positive
2108,ice cream fantastic cheaper grom ,FOOD#QUALITY,cream,positive
2109,ice cream fantastic cheaper grom ,RESTAURANT#PRICES,cream,positive
2110,one top ice creams torino ,FOOD#QUALITY,creams,positive
2112,baristar quiet good ,RESTAURANT#GENERAL,star,positive
2113,smooth hot coffee ,DRINKS#QUALITY,coffee,positive
2114,pints rm42 add tips segafredo wifi password sega123456789 ,FOOD#QUALITY,tips,positive
2114,nice food special buy pints free pints rm42 add ,FOOD#QUALITY,food,positive
2114,food special buy pints free pints rm42 add tips segafredo ,FOOD#QUALITY,tips,positive
2114,nice food special buy pints free ,FOOD#QUALITY,food,positive
2114,pints free pints rm42 add tips segafredo wifi password sega123456789 ,FOOD#QUALITY,tips,positive
2115,marine etmeden dover bunu empaladas baby goat nice steak disappointing ,FOOD#QUALITY,tea,positive
2115,baby goat nice steak disappointing try argentine wine malbec ,FOOD#QUALITY,tea,positive
2115,nice steak disappointing try argentine wine malbec ,FOOD#QUALITY,tea,positive
2118,marine etmeden dover bunu empaladas baby goat nice steak disappointing ,DRINKS#QUALITY,tea,positive
2118,baby goat nice steak disappointing try argentine wine malbec ,DRINKS#QUALITY,tea,positive
2118,nice steak disappointing try argentine wine malbec ,DRINKS#QUALITY,tea,positive
2120,sundays kids eat free ,RESTAURANT#PRICES,kids,positive
2121,drink seaside deck note drop menu ,DRINKS#STYLE_OPTIONS,drink,positive
2121,gourmet mexican food nearly 300 tequilas choose descriptions easily accessed ,DRINKS#STYLE_OPTIONS,food,positive
2121,food nearly 300 tequilas choose descriptions easily accessed ipad menus ,DRINKS#STYLE_OPTIONS,food,positive
2121,gourmet mexican food nearly 300 tequilas choose ,DRINKS#STYLE_OPTIONS,food,positive
2121,easily accessed ipad menus great drink seaside deck note drop ,DRINKS#STYLE_OPTIONS,drink,positive
2122,drink seaside deck note drop menu ,LOCATION#GENERAL,drink,positive
2122,gourmet mexican food nearly 300 tequilas choose descriptions easily accessed ,LOCATION#GENERAL,food,positive
2122,food nearly 300 tequilas choose descriptions easily accessed ipad menus ,LOCATION#GENERAL,food,positive
2122,gourmet mexican food nearly 300 tequilas choose ,LOCATION#GENERAL,food,positive
2122,easily accessed ipad menus great drink seaside deck note drop ,LOCATION#GENERAL,drink,positive
2123,choice among five side dishes drinks good deal addition three ,FOOD#STYLE_OPTIONS,drink,positive
2123,deal addition three sizes taco rice ,FOOD#STYLE_OPTIONS,size,positive
2123,¥200 extra ser includes choice among five ,FOOD#STYLE_OPTIONS,choice,positive
2123,five side dishes drinks good deal addition three sizes taco ,FOOD#STYLE_OPTIONS,drink,positive
2123,among five side dishes drinks good deal addition three sizes ,FOOD#STYLE_OPTIONS,drink,positive
2123,ser includes choice among five side dishes drinks good deal ,FOOD#STYLE_OPTIONS,drink,positive
2123,includes choice among five side dishes drinks good deal addition ,FOOD#STYLE_OPTIONS,drink,positive
2123,side dishes drinks good deal addition three sizes taco rice ,FOOD#STYLE_OPTIONS,drink,positive
2123,¥200 extra ser includes choice among five side dishes ,FOOD#STYLE_OPTIONS,choice,positive
2125,choice among five side dishes drinks good deal addition three ,FOOD#PRICES,drink,positive
2125,deal addition three sizes taco rice ,FOOD#PRICES,size,positive
2125,¥200 extra ser includes choice among five ,FOOD#PRICES,choice,positive
2125,five side dishes drinks good deal addition three sizes taco ,FOOD#PRICES,drink,positive
2125,among five side dishes drinks good deal addition three sizes ,FOOD#PRICES,drink,positive
2125,ser includes choice among five side dishes drinks good deal ,FOOD#PRICES,drink,positive
2125,includes choice among five side dishes drinks good deal addition ,FOOD#PRICES,drink,positive
2125,side dishes drinks good deal addition three sizes taco rice ,FOOD#PRICES,drink,positive
2125,¥200 extra ser includes choice among five side dishes ,FOOD#PRICES,choice,positive
2127,duck salad recommended ,FOOD#QUALITY,recommend,positive
2128,coffee best place costly though ,DRINKS#QUALITY,coffee,positive
2129,coffee best place costly though ,DRINKS#PRICES,coffee,negative
2130,try chocolate cheese cake ,FOOD#QUALITY,cake,positive
2132,gluten free friendly actually order anything fiancé available everyone ,FOOD#STYLE_OPTIONS,friend,positive
2133,love caring allergies ,RESTAURANT#MISCELLANEOUS,ring,positive
2134,meat filet tastes amazing food baby ,FOOD#STYLE_OPTIONS,filet,positive
2134,lots meat filet tastes amazing food baby ,FOOD#STYLE_OPTIONS,filet,positive
2134,review haiku lots meat filet tastes amazing food baby ,FOOD#STYLE_OPTIONS,review,positive
2134,review haiku lots meat filet ,FOOD#STYLE_OPTIONS,review,positive
2135,meat filet tastes amazing food baby ,FOOD#QUALITY,filet,positive
2135,lots meat filet tastes amazing food baby ,FOOD#QUALITY,filet,positive
2135,review haiku lots meat filet tastes amazing food baby ,FOOD#QUALITY,review,positive
2135,review haiku lots meat filet ,FOOD#QUALITY,review,positive
2136,homemade cakes restaurant die ,FOOD#QUALITY,cake,positive
